0 2 7 8 13 16 17 20 23 26 29 32 37 40 43 46 47
1 4 7 10 11 14 17 22 25 28 29 34 35 38 41 46 47
1 2 5 8 11 14 17 20 23 28 29 33 36 39 41 46 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 46 47
0 4 5 8 13 16 17 20 23 27 29 34 37 40 43 46 47
1 2 5 10 11 14 17 22 25 28 29 34 37 38 41 46 47
0 2 5 8 13 16 19 20 23 26 29 32 37 38 43 46 47
0 2 5 8 13 16 19 20 23 28 29 34 37 40 43 46 47
0 2 5 8 13 16 19 20 23 26 31 34 37 40 43 46 47
1 2 5 8 11 14 17 20 23 28 29 34 37 38 41 46 47
0 4 5 8 13 14 17 20 23 28 31 32 37 38 43 44 47
0 4 7 8 13 16 17 20 23 26 31 32 37 40 43 44 47
0 4 5 8 13 16 17 20 23 26 31 32 37 40 41 44 47
0 4 5 8 13 16 18 20 23 26 29 32 37 39 41 44 47
0 4 7 8 13 16 19 20 23 28 29 32 37 40 43 44 48
0 2 7 8 13 16 19 20 23 26 29 34 37 40 43 44 47
1 4 7 10 11 14 17 20 23 28 29 34 35 38 41 46 47
0 3 6 9 13 16 19 20 23 26 29 34 37 38 43 44 47
0 2 7 8 13 15 19 20 23 26 29 34 35 40 42 44 47
1 4 7 8 11 14 17 22 25 26 29 34 35 38 41 46 47
0 4 7 8 13 16 19 20 23 26 29 34 37 40 43 46 47
1 4 6 10 11 14 17 22 25 28 31 32 35 38 41 46 47
1 4 7 10 11 14 17 21 24 27 30 34 35 38 41 46 47
1 4 5 10 11 14 17 22 25 28 29 34 35 38 41 45 49
